Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
78334;78320;LEVIS-SAINT-NOM;YVELINES;ILE-DE-FRANCE;Commune simple;150.0;840.0;1.7000000000000002;48.726607468464394,1.9354424661738001;"{""coordinates"": [[[1.94192497986669, 48.70933655247968], [1.937580262825235, 48.711114967483724], [1.9375250169962692, 48.717842844431], [1.903472093402418, 48.722383164342304], [1.906655067175227, 48.73529332745172], [1.916481816924237, 48.73356593700513], [1.9324152932999041, 48.74171503714845], [1.947876824180309, 48.7337028774684], [1.961916095679212, 48.734761275946546], [1.963558245694853, 48.72533081060298], [1.959904243845935, 48.719704100289846], [1.94192497986669, 48.70933655247968]]], ""type"": ""Polygon""}";16072;334;05;2;78;11
77310;77480;MONTIGNY-LE-GUESDIER;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;104.0;787.0;0.30000000000000004;48.38124104094659,3.249510331676592;"{""coordinates"": [[[3.251007205717776, 48.365101031950765], [3.226023668774896, 48.37008160222319], [3.234845449516803, 48.38619570926677], [3.24763325861772, 48.3969657416111], [3.260683792043164, 48.40243472861396], [3.262484807440592, 48.389709439816414], [3.272181535872187, 48.37889144933123], [3.251007205717776, 48.365101031950765]]], ""type"": ""Polygon""}";27402;310;01;3;77;11
91399;91150;MESPUITS;ESSONNE;ILE-DE-FRANCE;Commune simple;130.0;997.0;0.2;48.358301240914734,2.276600443389228;"{""coordinates"": [[[2.276639577927349, 48.34198831016511], [2.2544520273189512, 48.341976688425845], [2.253743039024307, 48.36152343845663], [2.258715758940394, 48.37272021529421], [2.2672896258007142, 48.37183782631473], [2.308727425233415, 48.36916270065247], [2.302901310866244, 48.3563885184439], [2.284351035049273, 48.34855823322856], [2.285793271713366, 48.345723779868244], [2.277451729764316, 48.34476445693637], [2.276639577927349, 48.34198831016511]]], ""type"": ""Polygon""}";22493;399;17;1;91;11
78686;78220;VIROFLAY;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;130.0;349.0;15.9;48.80240406900485,2.171512911486322;"{""coordinates"": [[[2.168168048617256, 48.787870032204715], [2.160154468443745, 48.800324937247375], [2.161274834107939, 48.81278066375281], [2.176739232045642, 48.81401240800063], [2.185921598811623, 48.79982865239011], [2.182939877099866, 48.7972269838604], [2.168168048617256, 48.787870032204715]]], ""type"": ""Polygon""}";28203;686;31;4;78;11
95303;95640;LE HEAULME;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;154.0;196.0;0.2;49.16699182438257,2.000401471847222;"{""coordinates"": [[[1.9958601943052061, 49.15889980308915], [1.990512655439658, 49.1631619371027], [1.9918888491366222, 49.168532282924296], [1.9989726500463751, 49.175190947454524], [2.007813394413013, 49.17185643961846], [2.012397486532532, 49.16589696194823], [1.9958601943052061, 49.15889980308915]]], ""type"": ""Polygon""}";34276;303;17;3;95;11
78368;78124;MAREIL-SUR-MAULDRE;YVELINES;ILE-DE-FRANCE;Commune simple;76.0;435.0;1.7000000000000002;48.88860678840498,1.875281294315732;"{""coordinates"": [[[1.883102619566447, 48.874535338148135], [1.874663272220977, 48.8770285689252], [1.8687589726649412, 48.885193372296285], [1.858513739284931, 48.890942160516026], [1.85794031776859, 48.897807987736385], [1.869307674341621, 48.903887716980336], [1.872285224636287, 48.8980608492684], [1.8849771939719662, 48.89397060287623], [1.8894999962727161, 48.888481434723474], [1.891348439930463, 48.87853334924984], [1.883102619566447, 48.874535338148135]]], ""type"": ""Polygon""}";15176;368;01;1;78;11
77151;77320;DAGNY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;136.0;785.0;0.30000000000000004;48.71373793926995,3.165282789309657;"{""coordinates"": [[[3.182278877402068, 48.698697256966874], [3.172415580943192, 48.69911667233237], [3.164901327825153, 48.70336368375776], [3.156656068957444, 48.69990293922107], [3.145518926489146, 48.70659091426859], [3.135684015281592, 48.70815853579167], [3.148841154682633, 48.71358444431191], [3.148683838324327, 48.72039334670554], [3.157351580198851, 48.732335601054764], [3.162383394780322, 48.73269762460857], [3.178207691141497, 48.72012805298692], [3.191691627411387, 48.71625758256187], [3.183398899337572, 48.70810372516518], [3.182278877402068, 48.698697256966874]]], ""type"": ""Polygon""}";20528;151;11;3;77;11
95369;95580;MARGENCY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;73.0;72.0;2.9;49.001488846630075,2.289070089687839;"{""coordinates"": [[[2.290335704385445, 48.996708384764716], [2.282734995394293, 48.99984650528036], [2.283143165375888, 49.00295131421092], [2.291830954494085, 49.00632106616296], [2.295353864150352, 49.00154888194774], [2.290335704385445, 48.996708384764716]]], ""type"": ""Polygon""}";2478;369;24;2;95;11
77175;77166;EVRY-GREGY-SUR-YERRE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;81.0;1913.0;2.3;48.653604291147424,2.639694118275464;"{""coordinates"": [[[2.637198869013361, 48.623618692608645], [2.629400688095477, 48.62502490691251], [2.628071120299444, 48.638369429315425], [2.612700628500158, 48.64662282764582], [2.60768236671196, 48.64605771903511], [2.6173326757201663, 48.65360886057817], [2.614583578761226, 48.66004932893854], [2.597657740600789, 48.66637073774802], [2.603181637715935, 48.672127929548225], [2.618045629517793, 48.67496484831796], [2.628997270463152, 48.68194334220152], [2.638897754484971, 48.680246755360926], [2.644608309959961, 48.667419433613304], [2.65402667194369, 48.67037043826094], [2.658717531859057, 48.66951146767026], [2.656549554037282, 48.65636382532547], [2.660122156647719, 48.65398143245197], [2.670036416058582, 48.65555641038009], [2.6786261970069, 48.65182002707391], [2.684417279914954, 48.64826453047397], [2.680569675929177, 48.64034772842434], [2.65562824733271, 48.63544793643756], [2.64249007742568, 48.629643411253156], [2.637198869013361, 48.623618692608645]]], ""type"": ""Polygon""}";30405;175;02;2;77;11
78087;78830;BONNELLES;YVELINES;ILE-DE-FRANCE;Commune simple;134.0;1076.0;1.9;48.618189506712,2.029629082499966;"{""coordinates"": [[[2.033046952271734, 48.59819731628198], [2.018857199968389, 48.60126575487818], [2.00965089472884, 48.598940549679156], [2.004067710670114, 48.60225843926802], [2.015107284664826, 48.613145283356715], [2.010987729541591, 48.62295250683368], [2.020277135084389, 48.64209105484133], [2.034758953881657, 48.641444634877566], [2.035844760573171, 48.63187312096237], [2.041608810036469, 48.62689107317577], [2.042622551407064, 48.62636848191561], [2.057564351767089, 48.617249088844986], [2.054815014596516, 48.6079616819198], [2.035012974783938, 48.604852209987136], [2.033046952271734, 48.59819731628198]]], ""type"": ""Polygon""}";25032;087;19;2;78;11
91659;91100;VILLABE;ESSONNE;ILE-DE-FRANCE;Commune simple;67.0;468.0;4.9;48.5857767601871,2.4520028823557443;"{""coordinates"": [[[2.439394862714953, 48.57706523154249], [2.433797739357539, 48.589452587219085], [2.450467092051464, 48.59548571501212], [2.46439552773995, 48.594055956479764], [2.469570036691401, 48.578552898720865], [2.442294558670131, 48.57719579971013], [2.439394862714953, 48.57706523154249]]], ""type"": ""Polygon""}";25776;659;06;2;91;11
77229;77610;LA HOUSSAYE-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;115.0;1243.0;1.6;48.75618862502899,2.867952160777585;"{""coordinates"": [[[2.856323312650211, 48.73347711975795], [2.857316358956748, 48.743254964319036], [2.8492697285530193, 48.74652792784307], [2.848929943956331, 48.7558543421453], [2.8475283458334513, 48.77466791192513], [2.857360906770931, 48.78171324682964], [2.862289077847984, 48.7811074483717], [2.873080883999764, 48.770020966589605], [2.8926188800884383, 48.77030994451739], [2.886325611353167, 48.76109432426633], [2.88929315543623, 48.74095941819872], [2.8839740901429582, 48.735728762387026], [2.856323312650211, 48.73347711975795]]], ""type"": ""Polygon""}";6943;229;27;3;77;11
77355;77520;PAROY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;78.0;426.0;0.2;48.48128612917896,3.201645654491094;"{""coordinates"": [[[3.201441397162057, 48.45992036997235], [3.194450317840258, 48.47502760411458], [3.181729080337964, 48.481920766732564], [3.200685834599002, 48.492271675470576], [3.199804078067697, 48.49884922072436], [3.207686497836304, 48.49314125077607], [3.214109197937371, 48.48498844454134], [3.218831672003012, 48.484907869599354], [3.216260361990955, 48.47830046012764], [3.200652684455688, 48.46943967890181], [3.204104071438898, 48.46290256651898], [3.201441397162057, 48.45992036997235]]], ""type"": ""Polygon""}";34304;355;10;3;77;11
75114;75014;PARIS-14E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;Chef-lieu canton;63.0;560.0;137.2;48.82899321160942,2.327100883257538;"{""coordinates"": [[[2.343909438065682, 48.815757146101575], [2.33190893200826, 48.817012789148606], [2.314148423547311, 48.822290551056035], [2.3013208062670962, 48.82513028921857], [2.324660773025275, 48.84352162052588], [2.336591298996422, 48.83969412678994], [2.342031572330786, 48.83830317558654], [2.343909438065682, 48.815757146101575]]], ""type"": ""Polygon""}";32539;114;28;1;75;11
77506;77250;VILLEMER;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;83.0;1857.0;0.7000000000000001;48.30365721296873,2.826057744171064;"{""coordinates"": [[[2.871221113865781, 48.29392295277754], [2.855763772377481, 48.28114684573555], [2.839145171065279, 48.284814353516516], [2.824450298439081, 48.29308903835079], [2.805457694641348, 48.29170973436763], [2.803196350465385, 48.29792315612276], [2.777660413894239, 48.303501252101725], [2.782089536878571, 48.305362929958854], [2.782276868541385, 48.31224617398457], [2.773298249971913, 48.320623713359225], [2.7771883519626783, 48.322646464606876], [2.805277185852828, 48.31866526045921], [2.808424583052447, 48.321189603840644], [2.859227638601384, 48.31161592698783], [2.859047115958202, 48.30851166925029], [2.869729438370113, 48.302819649861576], [2.871221113865781, 48.29392295277754]]], ""type"": ""Polygon""}";26298;506;21;4;77;11
95387;95810;MENOUVILLE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;90.0;273.0;0.1;49.15323556351221,2.107794339870269;"{""coordinates"": [[[2.11200578707246, 49.143727126127835], [2.105727573788025, 49.14935416245743], [2.08549562904522, 49.15250195905794], [2.087381672230862, 49.16059940796742], [2.115678445269225, 49.154184055612916], [2.127344088530025, 49.15987070136874], [2.131556974046938, 49.155540439266304], [2.128735629635042, 49.153757774961036], [2.11200578707246, 49.143727126127835]]], ""type"": ""Polygon""}";20534;387;17;3;95;11
94055;94490;ORMESSON-SUR-MARNE;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;91.0;344.0;9.9;48.785456274386185,2.539242143174428;"{""coordinates"": [[[2.5355537980668, 48.77702829353258], [2.521282074828861, 48.77814118070785], [2.5148955521610192, 48.78297217285815], [2.517879872886363, 48.78551155309086], [2.526288290534009, 48.78433100052211], [2.535722912296086, 48.79167108873512], [2.545588002293612, 48.79209574335991], [2.5508362960365423, 48.797538875122605], [2.555456854488504, 48.792096885163694], [2.561972312761988, 48.78780388073491], [2.5355537980668, 48.77702829353258]]], ""type"": ""Polygon""}";18934;055;44;2;94;11
77116;77320;CHOISY-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;147.0;2502.0;1.3;48.7649888260488,3.213241048443577;"{""coordinates"": [[[3.242056851707612, 48.738040125247366], [3.23483893891065, 48.73862117596283], [3.204942186615877, 48.74002536863513], [3.196447019529598, 48.74828726637318], [3.171681571699002, 48.75281348516508], [3.164159389258878, 48.757015284122545], [3.177779545585671, 48.76208639206481], [3.187576370572913, 48.77015697405526], [3.188364260301016, 48.773573420335815], [3.173155445899565, 48.7829950120596], [3.178427200953466, 48.78838353570962], [3.21798503877046, 48.789352209545136], [3.243251267491079, 48.787198901517634], [3.246505870202459, 48.77025676562225], [3.2443758258182562, 48.75413489299974], [3.249623201479423, 48.744959046858675], [3.242248850451422, 48.741322611068014], [3.242056851707612, 48.738040125247366]]], ""type"": ""Polygon""}";18710;116;11;3;77;11
77024;77750;BASSEVELLE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;190.0;1752.0;0.4;48.92284966937966,3.282066188151574;"{""coordinates"": [[[3.293813691891486, 48.90049171552838], [3.282082343387925, 48.90290303782826], [3.27007622059624, 48.9077778649695], [3.252405398956277, 48.90413832646504], [3.239605278349213, 48.909083700201556], [3.251127386883131, 48.916335271214976], [3.2564549036579082, 48.936962191336235], [3.265160662971422, 48.93906549926309], [3.283774016637787, 48.94047068351389], [3.304749523467983, 48.94877327132801], [3.312219518731729, 48.93541805893299], [3.313075874080068, 48.92121636514939], [3.301562148607925, 48.90531962796355], [3.293813691891486, 48.90049171552838]]], ""type"": ""Polygon""}";14892;024;12;1;77;11
91376;91630;MAROLLES-EN-HUREPOIX;ESSONNE;ILE-DE-FRANCE;Commune simple;86.0;655.0;4.8;48.564979861762076,2.299206571711328;"{""coordinates"": [[[2.317022752922143, 48.552919794214965], [2.306624643560822, 48.547147230402196], [2.29954723827506, 48.551567730509824], [2.282745353910117, 48.55947393239594], [2.28164512415866, 48.57251122478778], [2.290435266292618, 48.58106493191001], [2.313281782316677, 48.57575656826309], [2.312614467622999, 48.56255593463806], [2.317022752922143, 48.552919794214965]]], ""type"": ""Polygon""}";16626;376;04;3;91;11
77097;77320;CHARTRONGES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;158.0;827.0;0.30000000000000004;48.751368190516175,3.262564896968452;"{""coordinates"": [[[3.279101858207047, 48.73880471938572], [3.261097848598732, 48.736084232957445], [3.242056851707612, 48.738040125247366], [3.242248850451422, 48.741322611068014], [3.249623201479423, 48.744959046858675], [3.2443758258182562, 48.75413489299974], [3.246505870202459, 48.77025676562225], [3.258833035501862, 48.764726383492736], [3.278962341081741, 48.766147088033904], [3.276243898279355, 48.75635891448977], [3.280191298012633, 48.75430806417845], [3.285567704490543, 48.749978161310146], [3.279101858207047, 48.73880471938572]]], ""type"": ""Polygon""}";20570;097;11;3;77;11
77178;77167;FAY-LES-NEMOURS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;105.0;787.0;0.5;48.227687471093056,2.664121711176134;"{""coordinates"": [[[2.639542389188001, 48.21227599668147], [2.6382978537653683, 48.21707708113403], [2.636579567394715, 48.22611467308693], [2.649499095408379, 48.23338794323644], [2.664760480587354, 48.2393977361486], [2.685103689146548, 48.24092930914962], [2.694066887840286, 48.23761468656383], [2.683921998895681, 48.222336723987254], [2.639542389188001, 48.21227599668147]]], ""type"": ""Polygon""}";27728;178;24;4;77;11
94077;94290;VILLENEUVE-LE-ROI;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;60.0;848.0;18.5;48.732091457602436,2.410374200693442;"{""coordinates"": [[[2.411013730714041, 48.726048210603885], [2.386585087493129, 48.720096695730625], [2.370706732277136, 48.720175922532974], [2.370437363052879, 48.72786483659373], [2.380199999484634, 48.728932311548164], [2.38943627724155, 48.73667917335101], [2.399447150966638, 48.73762040316854], [2.40717699760607, 48.741877408183655], [2.43681531988633, 48.74515092792044], [2.445068586467332, 48.73382070207434], [2.4401139539101893, 48.725432735857915], [2.435125455748563, 48.72409603516107], [2.423925775846974, 48.72881856826605], [2.411013730714041, 48.726048210603885]]], ""type"": ""Polygon""}";2272;077;28;1;94;11
77036;77970;BOISDON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;155.0;434.0;0.1;48.675573609171984,3.226230119304634;"{""coordinates"": [[[3.23021703327031, 48.65565590003425], [3.225170583510441, 48.656592006638185], [3.219712558865001, 48.66625358177923], [3.219743394454671, 48.683289428856654], [3.212320353639203, 48.691766766912146], [3.218452860673954, 48.693023921785844], [3.230969551296525, 48.690796677176785], [3.233892677431609, 48.67914297787406], [3.235664784164505, 48.66548554420233], [3.23021703327031, 48.65565590003425]]], ""type"": ""Polygon""}";12469;036;23;3;77;11
91665;91620;LA VILLE-DU-BOIS;ESSONNE;ILE-DE-FRANCE;Commune simple;116.0;355.0;7.2;48.66101949749978,2.265034309844051;"{""coordinates"": [[[2.257880670657986, 48.65014952436092], [2.250865228589127, 48.66604506239389], [2.264980876618781, 48.670432580241474], [2.277011555011158, 48.67057810806104], [2.276122658583966, 48.66022836796183], [2.273006686282875, 48.651906873068704], [2.257880670657986, 48.65014952436092]]], ""type"": ""Polygon""}";32496;665;20;3;91;11
77156;77140;DARVAULT;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;85.0;786.0;0.8;48.27703888302179,2.728430160466764;"{""coordinates"": [[[2.727666207710404, 48.256996877258416], [2.715212261922995, 48.27271327438946], [2.691891785314877, 48.287167755969584], [2.691918501131516, 48.28951615257928], [2.720239279846714, 48.28291941331516], [2.7255201871367483, 48.28876211384408], [2.738584677220673, 48.29411815001191], [2.751898481669059, 48.275729095494505], [2.744866136997284, 48.272214111931504], [2.752073958419902, 48.264212642671886], [2.73141952096827, 48.263447733939465], [2.727666207710404, 48.256996877258416]]], ""type"": ""Polygon""}";24664;156;24;4;77;11
77174;77157;EVERLY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;59.0;877.0;0.6000000000000001;48.460293204095166,3.263842263402114;"{""coordinates"": [[[3.275517714020058, 48.44600722739247], [3.270982596166449, 48.447637010012755], [3.256818275562658, 48.44365613325566], [3.252812652039265, 48.44580586475216], [3.239619816343382, 48.47060890959668], [3.241865210637297, 48.47346513486339], [3.251427422474213, 48.47281554376241], [3.264692271727126, 48.47671803305487], [3.272976193120034, 48.47476511055954], [3.289867035869205, 48.45128088903493], [3.275517714020058, 48.44600722739247]]], ""type"": ""Polygon""}";20569;174;01;3;77;11
